method,num_samples,run,iterations,area
latin_hypercube,10201,11,400,1.581021468483482
latin_hypercube,10201,12,400,1.516714047642388
latin_hypercube,10201,13,400,1.5088716792471326
latin_hypercube,10201,14,400,1.5496519949024605
latin_hypercube,10201,15,400,1.559062836976767
latin_hypercube,10201,16,400,1.5480835212234094
latin_hypercube,10201,17,400,1.5073032055680815
latin_hypercube,10201,18,400,1.5433781001862563
latin_hypercube,10201,19,400,1.5574943632977158
latin_hypercube,10201,20,400,1.4947554161356729
latin_hypercube,10201,21,400,1.5371042054700519
latin_hypercube,10201,22,400,1.518282521321439
latin_hypercube,10201,23,400,1.471228310949907
latin_hypercube,10201,24,400,1.5276933633957455
latin_hypercube,10201,25,400,1.474365258308009
latin_hypercube,10201,26,400,1.5935692579158907
latin_hypercube,10201,27,400,1.435153416331732
latin_hypercube,10201,28,400,1.4947554161356729
latin_hypercube,10201,29,400,1.4900499950985198
latin_hypercube,10201,30,400,1.5904323105577884
latin_hypercube,10201,31,400,1.579452994804431
latin_hypercube,10201,32,400,1.497892363493775
latin_hypercube,10201,33,400,1.5057347318890304
latin_hypercube,10201,34,400,1.4539751004803452
latin_hypercube,10201,35,400,1.4618174688756005
latin_hypercube,10201,36,400,1.4822076267032644
latin_hypercube,10201,37,400,1.5025977845309284
latin_hypercube,10201,38,400,1.5825899421625331
latin_hypercube,10201,39,400,1.5041662582099795
latin_hypercube,10201,40,400,1.53396725811195
latin_hypercube,10201,41,400,1.5214194686795413
latin_hypercube,10201,42,400,1.5418096265072052
latin_hypercube,10201,43,400,1.4947554161356729
latin_hypercube,10201,44,400,1.5245564160376435
latin_hypercube,10201,45,400,1.579452994804431
latin_hypercube,10201,46,400,1.518282521321439
latin_hypercube,10201,47,400,1.5214194686795413
latin_hypercube,10201,48,400,1.5480835212234094
latin_hypercube,10201,49,400,1.5480835212234094
latin_hypercube,10201,50,400,1.5449465738653074
latin_hypercube,10201,51,400,1.5261248897166944
latin_hypercube,10201,52,400,1.5716106264091756
latin_hypercube,10201,53,400,1.5198509950004901
latin_hypercube,10201,54,400,1.540241152828154
latin_hypercube,10201,55,400,1.5010293108518773
latin_hypercube,10201,56,400,1.455543574159396
latin_hypercube,10201,57,400,1.5433781001862563
latin_hypercube,10201,58,400,1.540241152828154
latin_hypercube,10201,59,400,1.5245564160376435
latin_hypercube,10201,60,400,1.5198509950004901
latin_hypercube,10201,61,400,1.5308303107538477
